INFO 2025-07-23 16:52:21,969 autoreload 9 127040883932032 Watching for file changes with StatReloader
INFO 2025-07-23 17:25:38,386 basehttp 489 131687167022784 "GET /metrics/ HTTP/1.1" 200 3051
INFO 2025-07-23 17:25:43,351 basehttp 489 131687167022784 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:25:43,378 saga_api 489 131687167022784 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:25:43,381 basehttp 489 131687167022784 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:25:48,352 basehttp 489 131687167022784 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:25:48,377 saga_api 489 131687167022784 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:25:48,381 basehttp 489 131687167022784 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:25:53,353 basehttp 489 131687167022784 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:25:53,382 saga_api 489 131687176464064 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:25:53,383 basehttp 489 131687176464064 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:25:58,363 basehttp 489 131687176464064 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:25:58,393 saga_api 489 131687176464064 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:25:58,394 basehttp 489 131687176464064 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:26:03,356 basehttp 489 131687176464064 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:03,392 saga_api 489 131687176464064 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:03,393 basehttp 489 131687176464064 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:26:08,362 basehttp 489 131687176464064 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:08,384 saga_api 489 131687176464064 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:08,386 basehttp 489 131687176464064 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:26:13,358 basehttp 489 131687176464064 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:13,392 saga_api 489 131687176464064 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:13,395 basehttp 489 131687176464064 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:26:18,352 basehttp 489 131687176464064 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:18,370 saga_api 489 131687176464064 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:18,372 basehttp 489 131687176464064 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:26:21,725 saga_api 489 131687167022784 Saga créée: 62929542-2567-496c-b580-e45185646828 pour client 12345678-1234-1234-1234-123456789012
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784 SagaOrchestrator initialisé avec Kong Gateway:
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784   - Kong Gateway: http://kong:8080
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784   - Service Catalogue: http://kong:8080/api/catalogue
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784   - Service Inventaire: http://kong:8080/api/inventaire
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784   - Service Commandes: http://kong:8080/api/commandes
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784   - API Key: magasin-secret-key-2025
INFO 2025-07-23 17:26:21,754 saga_orchestrator 489 131687167022784 Démarrage de la saga 62929542-2567-496c-b580-e45185646828
INFO 2025-07-23 17:26:21,767 saga_orchestrator 489 131687167022784 Saga 62929542-2567-496c-b580-e45185646828: Vérification du stock
ERROR 2025-07-23 17:26:21,781 saga_orchestrator 489 131687167022784 Erreur dans la saga 62929542-2567-496c-b580-e45185646828: Service service-inventaire indisponible pour l'action: vérification stock: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stock-local/550e8400-e29b-41d4-a716-446655440001/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x77c4ced489d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
ERROR 2025-07-23 17:26:21,790 saga_api 489 131687167022784 Erreur inattendue: ['La valeur «\xa0{}\xa0» doit être soit True (vrai), soit False (faux).']
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 198, in _new_conn
    sock = connection.create_connection(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/connection.py", line 85, in create_connection
    raise err
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/connection.py", line 73, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 787, in urlopen
    response = self._make_request(
               ^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 493, in _make_request
    conn.request(
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 494, in request
    self.endheaders()
  File "/usr/local/lib/python3.11/http/client.py", line 1298, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/local/lib/python3.11/http/client.py", line 1058, in _send_output
    self.send(msg)
  File "/usr/local/lib/python3.11/http/client.py", line 996, in send
    self.connect()
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 325, in connect
    self.sock = self._new_conn()
                ^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 213, in _new_conn
    raise NewConnectionError(
urllib3.exceptions.NewConnectionError: <urllib3.connection.HTTPConnection object at 0x77c4ced489d0>: Failed to establish a new connection: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/requests/adapters.py", line 486, in send
    resp = conn.urlopen(
           ^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 841, in urlopen
    retries = retries.increment(
              ^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/retry.py", line 519, in increment
    raise MaxRetryError(_pool, url, reason) from reason  # type: ignore[arg-type]
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
urllib3.exceptions.MaxRetryError: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stock-local/550e8400-e29b-41d4-a716-446655440001/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x77c4ced489d0>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/application/saga_orchestrator.py", line 233, in _verifier_stock
    response = requests.get(url, headers=self.headers, timeout=self.timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/api.py", line 73, in get
    return request("get", url, params=params, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/sessions.py", line 703, in send
    r = adapter.send(request, **kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/adapters.py", line 519, in send
    raise ConnectionError(e, request=request)
requests.exceptions.ConnectionError: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stock-local/550e8400-e29b-41d4-a716-446655440001/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x77c4ced489d0>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/application/saga_orchestrator.py", line 109, in executer_saga
    self._verifier_stock(saga)
  File "/app/application/saga_orchestrator.py", line 258, in _verifier_stock
    raise ServiceExterneIndisponibleException(
domain.exceptions.ServiceExterneIndisponibleException: Service service-inventaire indisponible pour l'action: vérification stock: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stock-local/550e8400-e29b-41d4-a716-446655440001/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x77c4ced489d0>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/interfaces/saga_api.py", line 210, in demarrer_saga_commande
    resume_execution = orchestrator.executer_saga(saga, saga_repository)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/application/saga_orchestrator.py", line 219, in executer_saga
    saga_repository.save(saga)
  File "/app/infrastructure/django_saga_repository.py", line 149, in save
    saga_model.save()
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1138, in _save_table
    updated = self._do_update(
              ^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1203, in _do_update
    return filtered._update(values) > 0
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/query.py", line 1283, in _update
    return query.get_compiler(self.db).execute_sql(ROW_COUNT)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 2059, in execute_sql
    row_count = super().execute_sql(result_type)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1609, in execute_sql
    sql, params = self.as_sql()
                  ^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 2022, in as_sql
    val = field.get_db_prep_save(val, connection=self.connection)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1012, in get_db_prep_save
    return self.get_db_prep_value(value, connection=connection, prepared=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1005, in get_db_prep_value
    value = self.get_prep_value(value)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1190, in get_prep_value
    return self.to_python(value)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1180, in to_python
    raise exceptions.ValidationError(
django.core.exceptions.ValidationError: ['La valeur «\xa0{}\xa0» doit être soit True (vrai), soit False (faux).']
ERROR 2025-07-23 17:26:21,816 log 489 131687167022784 Internal Server Error: /api/saga/commandes/
ERROR 2025-07-23 17:26:21,817 basehttp 489 131687167022784 "POST /api/saga/commandes/ HTTP/1.1" 500 143
INFO 2025-07-23 17:26:23,359 basehttp 489 131687176464064 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:23,403 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:23,406 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5739
INFO 2025-07-23 17:26:28,356 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:28,389 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:28,392 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5740
INFO 2025-07-23 17:26:33,351 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:33,374 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:33,377 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5740
INFO 2025-07-23 17:26:38,355 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:38,386 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:38,389 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5740
INFO 2025-07-23 17:26:43,359 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:43,386 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:43,388 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:26:48,356 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:48,391 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:48,394 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:26:53,357 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:53,398 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:53,402 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:26:58,356 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:26:58,379 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:26:58,384 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:27:03,362 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:03,390 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:03,392 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:27:08,352 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:08,373 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:08,376 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:27:13,354 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:13,384 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:13,387 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:27:18,359 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:18,391 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:18,393 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5740
INFO 2025-07-23 17:27:23,352 basehttp 489 131687156532928 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:23,372 saga_api 489 131687156532928 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:23,375 basehttp 489 131687156532928 "GET /metrics/ HTTP/1.1" 200 5741
INFO 2025-07-23 17:27:26,954 autoreload 489 131687259417472 /app/interfaces/saga_api.py changed, reloading.
INFO 2025-07-23 17:27:27,790 autoreload 521 130693671414656 Watching for file changes with StatReloader
INFO 2025-07-23 17:27:28,360 basehttp 521 130693588838080 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:28,385 saga_api 521 130693588838080 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:28,388 basehttp 521 130693588838080 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:27:33,356 basehttp 521 130693588838080 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:33,407 saga_api 521 130693588838080 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:33,417 basehttp 521 130693588838080 "GET /metrics/ HTTP/1.1" 200 3049
INFO 2025-07-23 17:27:38,359 basehttp 521 130693588838080 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:38,389 saga_api 521 130693588838080 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:38,391 basehttp 521 130693588838080 "GET /metrics/ HTTP/1.1" 200 3034
INFO 2025-07-23 17:27:40,646 autoreload 521 130693671414656 /app/interfaces/saga_api.py changed, reloading.
INFO 2025-07-23 17:27:41,539 autoreload 527 124167177251712 Watching for file changes with StatReloader
INFO 2025-07-23 17:27:43,359 basehttp 527 124167093479104 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:43,389 saga_api 527 124167093479104 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:43,392 basehttp 527 124167093479104 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:27:48,354 basehttp 527 124167093479104 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:48,390 saga_api 527 124167093479104 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:48,395 basehttp 527 124167093479104 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:27:53,354 basehttp 527 124167093479104 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:53,382 saga_api 527 124167093479104 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:53,384 basehttp 527 124167093479104 "GET /metrics/ HTTP/1.1" 200 3051
INFO 2025-07-23 17:27:58,359 basehttp 527 124167093479104 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:27:58,390 saga_api 527 124167093479104 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:27:58,392 basehttp 527 124167093479104 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:28:03,352 basehttp 527 124167093479104 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:03,372 saga_api 527 124167093479104 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:03,374 basehttp 527 124167093479104 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:28:08,366 basehttp 527 124167093479104 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:08,432 saga_api 527 124167093479104 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:08,434 basehttp 527 124167093479104 "GET /metrics/ HTTP/1.1" 200 3036
INFO 2025-07-23 17:28:11,223 autoreload 527 124167177251712 /app/interfaces/saga_api.py changed, reloading.
INFO 2025-07-23 17:28:12,289 autoreload 536 124132491574144 Watching for file changes with StatReloader
INFO 2025-07-23 17:28:13,360 basehttp 536 124132339480256 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:13,388 saga_api 536 124132339480256 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:13,390 basehttp 536 124132339480256 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:28:18,358 basehttp 536 124132339480256 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:18,394 saga_api 536 124132339480256 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:18,396 basehttp 536 124132339480256 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:28:23,361 basehttp 536 124132339480256 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:23,395 saga_api 536 124132339480256 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:23,397 basehttp 536 124132339480256 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:28:28,360 basehttp 536 124132339480256 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:28,386 saga_api 536 124132339480256 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:28,390 basehttp 536 124132339480256 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:28:30,254 autoreload 536 124132491574144 /app/interfaces/saga_api.py changed, reloading.
INFO 2025-07-23 17:28:31,278 autoreload 543 125407783533440 Watching for file changes with StatReloader
INFO 2025-07-23 17:28:33,384 basehttp 543 125407699396288 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:33,421 saga_api 543 125407699396288 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:33,427 basehttp 543 125407699396288 "GET /metrics/ HTTP/1.1" 200 3051
INFO 2025-07-23 17:28:38,352 basehttp 543 125407699396288 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:38,379 saga_api 543 125407699396288 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:38,381 basehttp 543 125407699396288 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:28:43,358 basehttp 543 125407699396288 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:43,397 saga_api 543 125407699396288 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:43,400 basehttp 543 125407699396288 "GET /metrics/ HTTP/1.1" 200 3050
INFO 2025-07-23 17:28:48,354 basehttp 543 125407699396288 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:48,384 saga_api 543 125407699396288 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:48,388 basehttp 543 125407699396288 "GET /metrics/ HTTP/1.1" 200 3035
INFO 2025-07-23 17:28:52,799 autoreload 543 125407783533440 /app/interfaces/saga_api.py changed, reloading.
INFO 2025-07-23 17:28:53,781 autoreload 550 132536698043264 Watching for file changes with StatReloader
INFO 2025-07-23 17:28:58,368 basehttp 550 132536614250176 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:28:58,393 saga_api 550 132536614250176 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:28:58,395 basehttp 550 132536614250176 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:29:03,353 basehttp 550 132536614250176 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:29:03,376 saga_api 550 132536614250176 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:29:03,379 basehttp 550 132536614250176 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:29:06,797 autoreload 550 132536698043264 /app/interfaces/saga_api.py changed, reloading.
INFO 2025-07-23 17:29:07,572 autoreload 555 126342159395712 Watching for file changes with StatReloader
INFO 2025-07-23 17:29:08,360 basehttp 555 126342076032704 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:29:08,383 saga_api 555 126342076032704 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:29:08,385 basehttp 555 126342076032704 "GET /metrics/ HTTP/1.1" 200 3051
INFO 2025-07-23 17:29:13,355 basehttp 555 126342076032704 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:29:13,384 saga_api 555 126342076032704 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:29:13,386 basehttp 555 126342076032704 "GET /metrics/ HTTP/1.1" 200 3037
INFO 2025-07-23 17:29:18,354 basehttp 555 126342076032704 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:29:18,389 saga_api 555 126342076032704 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:29:18,392 basehttp 555 126342076032704 "GET /metrics/ HTTP/1.1" 200 3051
INFO 2025-07-23 17:29:23,379 basehttp 555 126342076032704 "GET /metrics HTTP/1.1" 301 0
ERROR 2025-07-23 17:29:23,404 saga_api 555 126342076032704 Erreur lors de la mise à jour des métriques: LigneCommande.__init__() missing 1 required positional argument: 'prix_unitaire'
INFO 2025-07-23 17:29:23,407 basehttp 555 126342076032704 "GET /metrics/ HTTP/1.1" 200 3037
